Date,FLL Checkpoint D,FLL Checkpoint E,FLL Checkpoint F,FLL Checkpoint G,FLL T1 Central,FLL T1 Checkpoint,FLL T2 Checkpoint,FLL T3E Checkpoint,FLL T3F Checkpoint,FLL T4 Checkpoint,Hour
2020-03-16,,,,,,74.0,2.0,,189.0,437.0,21:00:00
2020-03-16,,,,,,6.0,,,76.0,194.0,22:00:00
2020-03-16,,,,,,,,,14.0,19.0,23:00:00
2020-03-17,,,,,,40.0,,130.0,118.0,,03:00:00
2020-03-17,,,,,,561.0,407.0,440.0,214.0,221.0,04:00:00
2020-03-17,,,,,,801.0,426.0,327.0,338.0,663.0,05:00:00
2020-03-17,,,,,,897.0,316.0,315.0,400.0,1014.0,06:00:00
2020-03-17,,,,,,681.0,158.0,249.0,253.0,512.0,07:00:00
2020-03-17,,,,,,803.0,400.0,299.0,301.0,480.0,08:00:00
2020-03-17,,,,,,941.0,658.0,367.0,416.0,584.0,09:00:00
2020-03-17,,,,,,869.0,633.0,357.0,467.0,618.0,10:00:00
2020-03-17,,,,,,797.0,555.0,273.0,404.0,367.0,11:00:00
2020-03-17,,,,,,1129.0,484.0,424.0,362.0,264.0,12:00:00
2020-03-17,,,,,,814.0,445.0,356.0,297.0,274.0,13:00:00
2020-03-17,,,,,,922.0,489.0,254.0,430.0,501.0,14:00:00
2020-03-17,,,,,,893.0,263.0,346.0,328.0,570.0,15:00:00
2020-03-17,,,,,,865.0,427.0,258.0,352.0,353.0,16:00:00
2020-03-17,,,,,,860.0,451.0,351.0,279.0,550.0,17:00:00
2020-03-17,,,,,,632.0,361.0,,414.0,671.0,18:00:00
2020-03-17,,,,,,235.0,321.0,,361.0,919.0,19:00:00
2020-03-17,,,,,,95.0,53.0,,303.0,711.0,20:00:00
2020-03-17,,,,,,37.0,2.0,,118.0,489.0,21:00:00
2020-03-17,,,,,,5.0,,,46.0,83.0,22:00:00
2020-03-17,,,,,,,,,6.0,27.0,23:00:00
2020-03-18,,,,,,,,,3.0,,00:00:00
2020-03-18,,,,,,63.0,,106.0,49.0,,03:00:00
2020-03-18,,,,,,238.0,254.0,155.0,129.0,172.0,04:00:00
2020-03-18,,,,,,545.0,332.0,130.0,233.0,570.0,05:00:00
2020-03-18,,,,,,544.0,257.0,70.0,345.0,785.0,06:00:00
2020-03-18,,,,,,452.0,82.0,120.0,191.0,677.0,07:00:00
2020-03-18,,,,,,632.0,337.0,180.0,233.0,353.0,08:00:00
2020-03-18,,,,,,733.0,453.0,250.0,381.0,563.0,09:00:00
2020-03-18,,,,,,547.0,378.0,286.0,383.0,423.0,10:00:00
2020-03-18,,,,,,669.0,432.0,205.0,409.0,234.0,11:00:00
2020-03-18,,,,,,867.0,336.0,291.0,328.0,330.0,12:00:00
2020-03-18,,,,,,767.0,402.0,199.0,243.0,189.0,13:00:00
2020-03-18,,,,,,729.0,300.0,225.0,272.0,426.0,14:00:00
2020-03-18,,,,,,659.0,281.0,179.0,191.0,386.0,15:00:00
2020-03-18,,,,,,818.0,361.0,258.0,202.0,455.0,16:00:00
2020-03-18,,,,,,611.0,347.0,222.0,213.0,447.0,17:00:00
2020-03-18,,,,,,489.0,284.0,259.0,147.0,803.0,18:00:00
2020-03-18,,,,,,169.0,92.0,93.0,164.0,903.0,19:00:00
2020-03-18,,,,,,63.0,4.0,9.0,127.0,446.0,20:00:00
2020-03-18,,,,,,33.0,,,119.0,315.0,21:00:00
2020-03-18,,,,,,2.0,,,41.0,54.0,22:00:00
2020-03-18,,,,,,,,,10.0,101.0,23:00:00
2020-03-19,,,,,,45.0,,74.0,66.0,,03:00:00
2020-03-19,,,,,,304.0,278.0,171.0,132.0,225.0,04:00:00
2020-03-19,,,,,,542.0,286.0,144.0,202.0,428.0,05:00:00
2020-03-19,,,,,,326.0,252.0,140.0,263.0,666.0,06:00:00
2020-03-19,,,,,,355.0,81.0,135.0,245.0,253.0,07:00:00
2020-03-19,,,,,,435.0,258.0,287.0,141.0,396.0,08:00:00
2020-03-19,,,,,,410.0,472.0,297.0,249.0,633.0,09:00:00
2020-03-19,,,,,,444.0,273.0,216.0,240.0,308.0,10:00:00
2020-03-19,,,,,,351.0,182.0,217.0,311.0,219.0,11:00:00
2020-03-19,,,,,,882.0,492.0,200.0,358.0,247.0,12:00:00
2020-03-19,,,,,,345.0,210.0,222.0,183.0,215.0,13:00:00
2020-03-19,,,,,,505.0,297.0,232.0,252.0,424.0,14:00:00
2020-03-19,,,,,,483.0,208.0,208.0,165.0,333.0,15:00:00
2020-03-19,,,,,,614.0,254.0,223.0,158.0,265.0,16:00:00
2020-03-19,,,,,,736.0,261.0,188.0,168.0,292.0,17:00:00
2020-03-19,,,,,,430.0,160.0,188.0,84.0,532.0,18:00:00
2020-03-19,,,,,,117.0,63.0,54.0,124.0,656.0,19:00:00
2020-03-19,,,,,,65.0,74.0,19.0,153.0,514.0,20:00:00
2020-03-19,,,,,,47.0,29.0,,91.0,269.0,21:00:00
2020-03-19,,,,,,12.0,9.0,,35.0,124.0,22:00:00
2020-03-19,,,,,,1.0,,,6.0,13.0,23:00:00
2020-03-20,,,,,,50.0,,79.0,85.0,,03:00:00
2020-03-20,,,,,,356.0,215.0,145.0,129.0,108.0,04:00:00
2020-03-20,,,,,,402.0,269.0,98.0,162.0,368.0,05:00:00
2020-03-20,,,,,,354.0,245.0,106.0,203.0,427.0,06:00:00
2020-03-20,,,,,,367.0,78.0,98.0,185.0,314.0,07:00:00
2020-03-20,,,,,,436.0,233.0,163.0,158.0,322.0,08:00:00
2020-03-20,,,,,,659.0,264.0,295.0,202.0,487.0,09:00:00
2020-03-20,,,,,,534.0,219.0,221.0,258.0,336.0,10:00:00
2020-03-20,,,,,,596.0,205.0,256.0,308.0,298.0,11:00:00
2020-03-20,,,,,,553.0,551.0,172.0,222.0,331.0,12:00:00
2020-03-20,,,,,,576.0,394.0,262.0,215.0,171.0,13:00:00
2020-03-20,,,,,,674.0,275.0,189.0,218.0,402.0,14:00:00
2020-03-20,,,,,,801.0,171.0,190.0,185.0,247.0,15:00:00
2020-03-20,,,,,,429.0,174.0,196.0,163.0,198.0,16:00:00
2020-03-20,,,,,,486.0,200.0,159.0,188.0,306.0,17:00:00
2020-03-20,,,,,,693.0,236.0,143.0,120.0,557.0,18:00:00
2020-03-20,,,,,,186.0,196.0,11.0,159.0,699.0,19:00:00
2020-03-20,,,,,,91.0,75.0,17.0,167.0,563.0,20:00:00
2020-03-20,,,,,,34.0,3.0,,128.0,334.0,21:00:00
2020-03-20,,,,,,0.0,,,26.0,103.0,22:00:00
2020-03-20,,,,,,,,,6.0,20.0,23:00:00
2020-03-21,,,,,,,,65.0,76.0,,03:00:00
2020-03-21,,,,,,466.0,188.0,146.0,82.0,107.0,04:00:00
2020-03-21,,,,,,417.0,133.0,78.0,96.0,393.0,05:00:00
2020-03-21,,,,,,291.0,250.0,98.0,217.0,443.0,06:00:00
2020-03-21,,,,,,304.0,110.0,87.0,153.0,282.0,07:00:00
2020-03-21,,,,,,377.0,204.0,83.0,150.0,294.0,08:00:00
2020-03-21,,,,,,475.0,264.0,159.0,227.0,510.0,09:00:00
2020-03-21,,,,,,467.0,146.0,212.0,319.0,408.0,10:00:00
2020-03-21,,,,,,575.0,170.0,199.0,356.0,348.0,11:00:00
2020-03-21,,,,,,542.0,321.0,267.0,238.0,223.0,12:00:00
2020-03-21,,,,,,523.0,226.0,142.0,203.0,134.0,13:00:00
2020-03-21,,,,,,758.0,221.0,191.0,195.0,194.0,14:00:00
2020-03-21,,,,,,478.0,172.0,236.0,106.0,193.0,15:00:00
2020-03-21,,,,,,476.0,121.0,204.0,146.0,347.0,16:00:00
2020-03-21,,,,,,518.0,209.0,159.0,180.0,227.0,17:00:00
2020-03-21,,,,,,476.0,177.0,113.0,124.0,533.0,18:00:00
2020-03-21,,,,,,233.0,121.0,32.0,150.0,472.0,19:00:00
2020-03-21,,,,,,95.0,7.0,4.0,86.0,314.0,20:00:00
2020-03-21,,,,,,6.0,0.0,,66.0,223.0,21:00:00
2020-03-21,,,,,,10.0,,,27.0,130.0,22:00:00
2020-03-21,,,,,,,,,3.0,11.0,23:00:00
2020-03-22,,,,,,36.0,,65.0,58.0,,03:00:00
2020-03-22,,,,,,209.0,142.0,98.0,64.0,239.0,04:00:00
2020-03-22,,,,,,297.0,139.0,94.0,116.0,360.0,05:00:00
2020-03-22,,,,,,187.0,113.0,88.0,155.0,370.0,06:00:00
2020-03-22,,,,,,165.0,38.0,98.0,138.0,186.0,07:00:00
2020-03-22,,,,,,233.0,133.0,88.0,219.0,423.0,08:00:00
2020-03-22,,,,,,348.0,168.0,147.0,197.0,264.0,09:00:00
2020-03-22,,,,,,292.0,119.0,113.0,229.0,180.0,10:00:00
2020-03-22,,,,,,180.0,182.0,98.0,245.0,172.0,11:00:00
2020-03-22,,,,,,470.0,260.0,161.0,284.0,250.0,12:00:00
2020-03-22,,,,,,416.0,165.0,153.0,126.0,156.0,13:00:00
2020-03-22,,,,,,440.0,220.0,91.0,256.0,261.0,14:00:00
2020-03-22,,,,,,364.0,136.0,130.0,134.0,312.0,15:00:00
2020-03-22,,,,,,301.0,117.0,142.0,197.0,177.0,16:00:00
2020-03-22,,,,,,464.0,202.0,118.0,155.0,233.0,17:00:00
2020-03-22,,,,,,335.0,159.0,142.0,161.0,612.0,18:00:00
2020-03-22,,,,,,101.0,58.0,15.0,92.0,612.0,19:00:00
2020-03-22,,,,,,114.0,20.0,1.0,157.0,352.0,20:00:00
2020-03-22,,,,,,51.0,,,64.0,245.0,21:00:00
2020-03-22,,,,,,6.0,,,21.0,110.0,22:00:00
2020-03-22,,,,,,,,,1.0,2.0,23:00:00
2020-03-23,,,,,,,,,,2.0,00:00:00
2020-03-23,,,,,,,,,,0.0,01:00:00
2020-03-23,,,,,,65.0,,26.0,43.0,,03:00:00
2020-03-23,,,,,,129.0,35.0,54.0,73.0,71.0,04:00:00
2020-03-23,,,,,,175.0,115.0,99.0,135.0,161.0,05:00:00
2020-03-23,,,,,,149.0,76.0,74.0,117.0,232.0,06:00:00
2020-03-23,,,,,,163.0,58.0,91.0,93.0,197.0,07:00:00
2020-03-23,,,,,,175.0,171.0,49.0,82.0,114.0,08:00:00
2020-03-23,,,,,,175.0,178.0,107.0,130.0,105.0,09:00:00
2020-03-23,,,,,,127.0,98.0,68.0,119.0,119.0,10:00:00
2020-03-23,,,,,,95.0,115.0,70.0,164.0,109.0,11:00:00
2020-03-23,,,,,,251.0,150.0,117.0,152.0,84.0,12:00:00
2020-03-23,,,,,,193.0,143.0,55.0,154.0,140.0,13:00:00
2020-03-23,,,,,,152.0,145.0,49.0,162.0,151.0,14:00:00
2020-03-23,,,,,,215.0,153.0,91.0,103.0,207.0,15:00:00
2020-03-23,,,,,,144.0,52.0,92.0,104.0,122.0,16:00:00
2020-03-23,,,,,,153.0,37.0,156.0,106.0,132.0,17:00:00
2020-03-23,,,,,,116.0,76.0,139.0,96.0,242.0,18:00:00
2020-03-23,,,,,,139.0,54.0,11.0,60.0,375.0,19:00:00
2020-03-23,,,,,,20.0,13.0,0.0,89.0,203.0,20:00:00
2020-03-23,,,,,,21.0,0.0,,39.0,179.0,21:00:00
2020-03-23,,,,,,2.0,,,18.0,46.0,22:00:00
2020-03-23,,,,,,,,,4.0,10.0,23:00:00
2020-03-24,,,,,,,,35.0,37.0,,03:00:00
2020-03-24,,,,,,161.0,64.0,48.0,30.0,30.0,04:00:00
2020-03-24,,,,,,163.0,145.0,74.0,76.0,146.0,05:00:00
2020-03-24,,,,,,73.0,108.0,66.0,83.0,232.0,06:00:00
2020-03-24,,,,,,97.0,31.0,68.0,118.0,174.0,07:00:00
2020-03-24,,,,,,119.0,91.0,16.0,77.0,135.0,08:00:00
2020-03-24,,,,,,66.0,108.0,33.0,124.0,232.0,09:00:00
2020-03-24,,,,,,92.0,46.0,44.0,63.0,184.0,10:00:00
2020-03-24,,,,,,87.0,100.0,81.0,60.0,66.0,11:00:00
2020-03-24,,,,,,185.0,186.0,147.0,132.0,96.0,12:00:00
2020-03-24,,,,,,207.0,171.0,92.0,103.0,72.0,13:00:00
2020-03-24,,,,,,241.0,122.0,82.0,106.0,120.0,14:00:00
2020-03-24,,,,,,132.0,38.0,119.0,50.0,76.0,15:00:00
2020-03-24,,,,,,96.0,80.0,106.0,62.0,151.0,16:00:00
2020-03-24,,,,,,119.0,78.0,94.0,113.0,96.0,17:00:00
2020-03-24,,,,,,104.0,9.0,89.0,72.0,159.0,18:00:00
2020-03-24,,,,,,43.0,,15.0,47.0,216.0,19:00:00
2020-03-24,,,,,,10.0,,6.0,96.0,152.0,20:00:00
2020-03-24,,,,,,16.0,,,52.0,74.0,21:00:00
2020-03-24,,,,,,6.0,,,8.0,13.0,22:00:00
2020-03-24,,,,,,,,,0.0,0.0,23:00:00
2020-03-25,,,,,,28.0,,32.0,28.0,,03:00:00
2020-03-25,,,,,,86.0,65.0,58.0,66.0,32.0,04:00:00
2020-03-25,,,,,,103.0,101.0,19.0,66.0,136.0,05:00:00
2020-03-25,,,,,,87.0,19.0,18.0,73.0,160.0,06:00:00
2020-03-25,,,,,,104.0,9.0,49.0,37.0,74.0,07:00:00
2020-03-25,,,,,,96.0,16.0,34.0,34.0,120.0,08:00:00
2020-03-25,,,,,,51.0,42.0,47.0,77.0,148.0,09:00:00
2020-03-25,,,,,,40.0,65.0,44.0,111.0,122.0,10:00:00
2020-03-25,,,,,,103.0,81.0,62.0,144.0,80.0,11:00:00
2020-03-25,,,,,,121.0,171.0,138.0,59.0,71.0,12:00:00
2020-03-25,,,,,,193.0,147.0,57.0,51.0,34.0,13:00:00
2020-03-25,,,,,,144.0,69.0,74.0,89.0,86.0,14:00:00
2020-03-25,,,,,,120.0,68.0,62.0,91.0,110.0,15:00:00
2020-03-25,,,,,,30.0,62.0,38.0,80.0,99.0,16:00:00
2020-03-25,,,,,,87.0,49.0,38.0,72.0,107.0,17:00:00
2020-03-25,,,,,,99.0,21.0,33.0,82.0,140.0,18:00:00
2020-03-25,,,,,,44.0,1.0,16.0,46.0,184.0,19:00:00
2020-03-25,,,,,,24.0,,4.0,51.0,139.0,20:00:00
2020-03-25,,,,,,6.0,,,31.0,32.0,21:00:00
2020-03-25,,,,,,4.0,,,4.0,27.0,22:00:00
2020-03-26,,,,,,29.0,,24.0,27.0,,03:00:00
2020-03-26,,,,,,124.0,42.0,49.0,37.0,13.0,04:00:00
2020-03-26,,,,,,62.0,69.0,54.0,38.0,109.0,05:00:00
2020-03-26,,,,,,73.0,55.0,56.0,74.0,159.0,06:00:00
2020-03-26,,,,,,68.0,24.0,28.0,31.0,83.0,07:00:00
2020-03-26,,,,,,66.0,72.0,29.0,48.0,107.0,08:00:00
2020-03-26,,,,,,71.0,122.0,52.0,52.0,142.0,09:00:00
2020-03-26,,,,,,49.0,45.0,52.0,92.0,144.0,10:00:00
2020-03-26,,,,,,61.0,25.0,71.0,86.0,47.0,11:00:00
2020-03-26,,,,,,126.0,60.0,54.0,68.0,63.0,12:00:00
2020-03-26,,,,,,113.0,131.0,28.0,48.0,55.0,13:00:00
2020-03-26,,,,,,92.0,22.0,19.0,44.0,100.0,14:00:00
2020-03-26,,,,,,81.0,14.0,80.0,61.0,109.0,15:00:00
2020-03-26,,,,,,65.0,24.0,114.0,37.0,114.0,16:00:00
2020-03-26,,,,,,54.0,10.0,77.0,74.0,76.0,17:00:00
2020-03-26,,,,,,69.0,3.0,82.0,86.0,89.0,18:00:00
2020-03-26,,,,,,50.0,1.0,0.0,46.0,141.0,19:00:00
2020-03-26,,,,,,18.0,,,104.0,62.0,20:00:00
2020-03-26,,,,,,6.0,,,31.0,91.0,21:00:00
2020-03-26,,,,,,3.0,,,2.0,0.0,22:00:00
2020-03-26,,,,,,,,,,0.0,23:00:00
2020-03-27,,,,,,,,43.0,9.0,,03:00:00
2020-03-27,,,,,,51.0,48.0,30.0,40.0,12.0,04:00:00
2020-03-27,,,,,,89.0,14.0,39.0,54.0,117.0,05:00:00
2020-03-27,,,,,,48.0,38.0,26.0,144.0,145.0,06:00:00
2020-03-27,,,,,,52.0,16.0,21.0,49.0,79.0,07:00:00
2020-03-27,,,,,,57.0,21.0,37.0,48.0,74.0,08:00:00
2020-03-27,,,,,,51.0,98.0,30.0,70.0,34.0,09:00:00
2020-03-27,,,,,,46.0,53.0,26.0,47.0,81.0,10:00:00
2020-03-27,,,,,,81.0,102.0,37.0,59.0,61.0,11:00:00
2020-03-27,,,,,,118.0,116.0,99.0,71.0,52.0,12:00:00
2020-03-27,,,,,,85.0,119.0,35.0,33.0,56.0,13:00:00
2020-03-27,,,,,,56.0,87.0,29.0,30.0,111.0,14:00:00
2020-03-27,,,,,,100.0,58.0,50.0,63.0,129.0,15:00:00
2020-03-27,,,,,,67.0,29.0,22.0,46.0,79.0,16:00:00
2020-03-27,,,,,,58.0,38.0,47.0,75.0,107.0,17:00:00
2020-03-27,,,,,,60.0,8.0,52.0,66.0,102.0,18:00:00
2020-03-27,,,,,,44.0,0.0,4.0,52.0,186.0,19:00:00
2020-03-27,,,,,,18.0,,,74.0,49.0,20:00:00
2020-03-27,,,,,,14.0,,,32.0,70.0,21:00:00
2020-03-27,,,,,,4.0,,,2.0,27.0,22:00:00
2020-03-27,,,,,,,,,,0.0,23:00:00
2020-03-28,,,,,,,,52.0,10.0,,03:00:00
2020-03-28,,,,,,61.0,19.0,46.0,28.0,22.0,04:00:00
2020-03-28,,,,,,69.0,64.0,54.0,76.0,88.0,05:00:00
2020-03-28,,,,,,57.0,43.0,21.0,98.0,156.0,06:00:00
2020-03-28,,,,,,59.0,8.0,7.0,63.0,49.0,07:00:00
2020-03-28,,,,,,46.0,20.0,35.0,71.0,43.0,08:00:00
2020-03-28,,,,,,44.0,69.0,88.0,130.0,47.0,09:00:00
2020-03-28,,,,,,51.0,75.0,54.0,116.0,55.0,10:00:00
2020-03-28,,,,,,49.0,44.0,30.0,100.0,63.0,11:00:00
2020-03-28,,,,,,194.0,116.0,76.0,225.0,83.0,12:00:00
2020-03-28,,,,,,163.0,122.0,27.0,90.0,29.0,13:00:00
2020-03-28,,,,,,83.0,51.0,40.0,46.0,55.0,14:00:00
2020-03-28,,,,,,84.0,39.0,41.0,45.0,66.0,15:00:00
2020-03-28,,,,,,78.0,20.0,28.0,34.0,50.0,16:00:00
2020-03-28,,,,,,82.0,7.0,0.0,65.0,90.0,17:00:00
2020-03-28,,,,,,53.0,17.0,,30.0,79.0,18:00:00
2020-03-28,,,,,,37.0,2.0,,71.0,98.0,19:00:00
2020-03-28,,,,,,34.0,,,49.0,62.0,20:00:00
2020-03-28,,,,,,12.0,,,18.0,39.0,21:00:00
2020-03-28,,,,,,3.0,,,0.0,30.0,22:00:00
2020-03-28,,,,,,,,,,1.0,23:00:00
2020-03-29,,,,,,,,46.0,18.0,,03:00:00
2020-03-29,,,,,,111.0,34.0,60.0,18.0,38.0,04:00:00
2020-03-29,,,,,,71.0,65.0,13.0,34.0,66.0,05:00:00
2020-03-29,,,,,,79.0,58.0,8.0,82.0,187.0,06:00:00
2020-03-29,,,,,,53.0,7.0,21.0,61.0,137.0,07:00:00
2020-03-29,,,,,,46.0,23.0,37.0,82.0,73.0,08:00:00
2020-03-29,,,,,,95.0,39.0,45.0,130.0,106.0,09:00:00
2020-03-29,,,,,,38.0,18.0,48.0,95.0,100.0,10:00:00
2020-03-29,,,,,,73.0,26.0,71.0,103.0,61.0,11:00:00
2020-03-29,,,,,,151.0,112.0,64.0,121.0,43.0,12:00:00
2020-03-29,,,,,,62.0,64.0,65.0,41.0,36.0,13:00:00
2020-03-29,,,,,,80.0,18.0,40.0,61.0,65.0,14:00:00
2020-03-29,,,,,,84.0,55.0,53.0,71.0,99.0,15:00:00
2020-03-29,,,,,,83.0,52.0,45.0,56.0,64.0,16:00:00
2020-03-29,,,,,,68.0,63.0,42.0,82.0,80.0,17:00:00
2020-03-29,,,,,,84.0,8.0,82.0,56.0,95.0,18:00:00
2020-03-29,,,,,,42.0,5.0,100.0,47.0,186.0,19:00:00
2020-03-29,,,,,,38.0,,0.0,61.0,77.0,20:00:00
2020-03-29,,,,,,38.0,,,45.0,78.0,21:00:00
2020-03-29,,,,,,1.0,,,4.0,21.0,22:00:00
2020-03-29,,,,,,,,,,4.0,23:00:00
2020-03-30,,,,,,,,22.0,21.0,,03:00:00
2020-03-30,,,,,,66.0,32.0,21.0,20.0,45.0,04:00:00
2020-03-30,,,,,,70.0,24.0,27.0,29.0,49.0,05:00:00
2020-03-30,,,,,,65.0,11.0,24.0,116.0,158.0,06:00:00
2020-03-30,,,,,,50.0,10.0,28.0,35.0,72.0,07:00:00
2020-03-30,,,,,,49.0,50.0,35.0,57.0,30.0,08:00:00
2020-03-30,,,,,,76.0,32.0,55.0,74.0,33.0,09:00:00
2020-03-30,,,,,,16.0,105.0,34.0,45.0,67.0,10:00:00
2020-03-30,,,,,,28.0,56.0,30.0,64.0,66.0,11:00:00
2020-03-30,,,,,,99.0,121.0,43.0,75.0,38.0,12:00:00
2020-03-30,,,,,,82.0,75.0,50.0,48.0,35.0,13:00:00
2020-03-30,,,,,,70.0,44.0,63.0,98.0,70.0,14:00:00
2020-03-30,,,,,,39.0,10.0,33.0,93.0,120.0,15:00:00
2020-03-30,,,,,,45.0,11.0,4.0,73.0,48.0,16:00:00
2020-03-30,,,,,,76.0,25.0,,79.0,60.0,17:00:00
2020-03-30,,,,,,56.0,24.0,,48.0,93.0,18:00:00
2020-03-30,,,,,,37.0,0.0,,43.0,128.0,19:00:00
2020-03-30,,,,,,17.0,,,46.0,65.0,20:00:00
2020-03-30,,,,,,6.0,,,46.0,57.0,21:00:00
2020-03-30,,,,,,1.0,,,1.0,17.0,22:00:00
2020-03-30,,,,,,,,,,0.0,23:00:00
2020-03-31,,,,,,28.0,,15.0,18.0,,03:00:00
2020-03-31,,,,,,58.0,34.0,37.0,44.0,34.0,04:00:00
2020-03-31,,,,,,88.0,64.0,17.0,42.0,65.0,05:00:00
2020-03-31,,,,,,18.0,31.0,37.0,46.0,101.0,06:00:00
2020-03-31,,,,,,33.0,16.0,30.0,29.0,63.0,07:00:00
2020-03-31,,,,,,61.0,45.0,21.0,41.0,40.0,08:00:00
2020-03-31,,,,,,68.0,47.0,95.0,59.0,34.0,09:00:00
2020-03-31,,,,,,70.0,46.0,30.0,34.0,46.0,10:00:00
2020-03-31,,,,,,42.0,9.0,22.0,30.0,58.0,11:00:00
2020-03-31,,,,,,89.0,98.0,46.0,59.0,50.0,12:00:00
2020-03-31,,,,,,63.0,81.0,33.0,21.0,41.0,13:00:00
2020-03-31,,,,,,81.0,52.0,28.0,35.0,63.0,14:00:00
2020-03-31,,,,,,62.0,10.0,52.0,40.0,101.0,15:00:00
2020-03-31,,,,,,28.0,12.0,39.0,20.0,16.0,16:00:00
2020-03-31,,,,,,46.0,28.0,11.0,25.0,57.0,17:00:00
2020-03-31,,,,,,75.0,30.0,47.0,21.0,97.0,18:00:00
2020-03-31,,,,,,21.0,8.0,71.0,16.0,97.0,19:00:00
2020-03-31,,,,,,20.0,,0.0,38.0,50.0,20:00:00
2020-03-31,,,,,,6.0,,,33.0,55.0,21:00:00
2020-03-31,,,,,,0.0,,,8.0,8.0,22:00:00
2020-04-01,,,,,,23.0,,11.0,20.0,,03:00:00
2020-04-01,,,,,,42.0,6.0,15.0,30.0,39.0,04:00:00
2020-04-01,,,,,,85.0,19.0,5.0,22.0,59.0,05:00:00
2020-04-01,,,,,,50.0,46.0,12.0,48.0,123.0,06:00:00
2020-04-01,,,,,,35.0,26.0,19.0,26.0,69.0,07:00:00
2020-04-01,,,,,,43.0,29.0,43.0,62.0,29.0,08:00:00
2020-04-01,,,,,,53.0,28.0,87.0,87.0,30.0,09:00:00
2020-04-01,,,,,,70.0,6.0,66.0,59.0,65.0,10:00:00
2020-04-01,,,,,,24.0,39.0,57.0,70.0,51.0,11:00:00
2020-04-01,,,,,,81.0,55.0,51.0,27.0,76.0,12:00:00
2020-04-01,,,,,,47.0,27.0,31.0,30.0,33.0,13:00:00
2020-04-01,,,,,,87.0,17.0,15.0,49.0,64.0,14:00:00
2020-04-01,,,,,,33.0,53.0,26.0,44.0,71.0,15:00:00
2020-04-01,,,,,,38.0,17.0,22.0,14.0,46.0,16:00:00
2020-04-01,,,,,,52.0,,21.0,33.0,95.0,17:00:00
2020-04-01,,,,,,32.0,,28.0,18.0,67.0,18:00:00
2020-04-01,,,,,,14.0,,,14.0,105.0,19:00:00
2020-04-01,,,,,,9.0,,,15.0,50.0,20:00:00
2020-04-01,,,,,,4.0,,,,45.0,21:00:00
2020-04-01,,,,,,2.0,,,,18.0,22:00:00
2020-04-02,,,,,,28.0,,20.0,13.0,,03:00:00
2020-04-02,,,,,,33.0,2.0,45.0,11.0,35.0,04:00:00
2020-04-02,,,,,,34.0,3.0,10.0,24.0,57.0,05:00:00
2020-04-02,,,,,,46.0,12.0,6.0,27.0,126.0,06:00:00
2020-04-02,,,,,,31.0,9.0,18.0,21.0,72.0,07:00:00
2020-04-02,,,,,,34.0,23.0,29.0,28.0,31.0,08:00:00
2020-04-02,,,,,,53.0,57.0,55.0,92.0,28.0,09:00:00
2020-04-02,,,,,,20.0,61.0,66.0,91.0,49.0,10:00:00
2020-04-02,,,,,,39.0,47.0,41.0,33.0,48.0,11:00:00
2020-04-02,,,,,,106.0,67.0,51.0,33.0,15.0,12:00:00
2020-04-02,,,,,,36.0,17.0,20.0,37.0,33.0,13:00:00
2020-04-02,,,,,,60.0,31.0,48.0,39.0,48.0,14:00:00
2020-04-02,,,,,,7.0,23.0,71.0,78.0,87.0,15:00:00
2020-04-02,,,,,,61.0,19.0,27.0,28.0,53.0,16:00:00
2020-04-02,,,,,,52.0,13.0,8.0,42.0,50.0,17:00:00
2020-04-02,,,,,,46.0,1.0,30.0,31.0,94.0,18:00:00
2020-04-02,,,,,,49.0,,,33.0,118.0,19:00:00
2020-04-02,,,,,,15.0,,,,99.0,20:00:00
2020-04-02,,,,,,10.0,,,,81.0,21:00:00
2020-04-02,,,,,,0.0,,,,27.0,22:00:00
2020-04-03,,,,,,34.0,,30.0,21.0,,03:00:00
2020-04-03,,,,,,25.0,6.0,15.0,16.0,28.0,04:00:00
2020-04-03,,,,,,31.0,10.0,17.0,18.0,96.0,05:00:00
2020-04-03,,,,,,45.0,12.0,25.0,48.0,133.0,06:00:00
2020-04-03,,,,,,44.0,19.0,29.0,44.0,67.0,07:00:00
2020-04-03,,,,,,17.0,22.0,37.0,67.0,28.0,08:00:00
2020-04-03,,,,,,22.0,7.0,44.0,99.0,28.0,09:00:00
2020-04-03,,,,,,29.0,38.0,36.0,59.0,43.0,10:00:00
2020-04-03,,,,,,38.0,35.0,23.0,102.0,41.0,11:00:00
2020-04-03,,,,,,41.0,100.0,57.0,38.0,31.0,12:00:00
2020-04-03,,,,,,80.0,75.0,61.0,33.0,26.0,13:00:00
2020-04-03,,,,,,109.0,5.0,31.0,43.0,33.0,14:00:00
2020-04-03,,,,,,48.0,,58.0,55.0,94.0,15:00:00
2020-04-03,,,,,,28.0,,12.0,51.0,73.0,16:00:00
2020-04-03,,,,,,53.0,,14.0,40.0,29.0,17:00:00
2020-04-03,,,,,,40.0,,27.0,23.0,62.0,18:00:00
2020-04-03,,,,,,19.0,,,29.0,108.0,19:00:00
2020-04-03,,,,,,10.0,,,,43.0,20:00:00
2020-04-03,,,,,,12.0,,,,65.0,21:00:00
2020-04-03,,,,,,4.0,,,,21.0,22:00:00
2020-04-03,,,,,,,,,,0.0,23:00:00
2020-04-04,,,,,,,,43.0,21.0,,03:00:00
2020-04-04,,,,,,80.0,3.0,29.0,21.0,75.0,04:00:00
